ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Name:
0xccad,AURGRES11DEL01,23.0,4.8,0.0,0.0,0.07,0.07,12-02-2022,23:25,23:35,Stormy,Low,2,Meal,electric_scooter,0.0,No,Urban,object
0x7302,BANGRES06DEL02,24.0,4.0,12.979096,77.640625,12.999096,77.660625,11-03-2022,11:30,11:40,Cloudy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,object
0x7ccc,CHENRES02DEL01,28.0,4.9,13.086438,80.220672,13.126439,80.260672,19-03-2022,12:50,12:60,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,object
0x6b0d,JAPRES07DEL02,25.0,4.8,26.766536,75.837333,26.816536,75.887333,03-04-2022,19:55,19:60,Windy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,object
0xa265,PUNERES09DEL01,32.0,3.7,18.536562,73.896485,18.646562,74.006485,06-04-2022,18:10,18:25,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,object
0x3458,COIMBRES15DEL02,36.0,4.2,11.006686,76.951736,11.086686,77.031736,06-04-2022,17:35,17:45,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Urban,object
0x2b37,SURRES17DEL03,26.0,4.7,21.149569,72.772697,21.209569,72.832697,05-04-2022,22:20,22:25,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,object
0xc3cb,LUDHRES19DEL01,20.0,4.5,30.902872,75.826808,30.912872,75.836808,17-02-2022,11:50,12:05,Sandstorms,High,2,Buffet,scooter,1.0,No,Urban,object
0x7d38,MUMRES11DEL03,39.0,4.8,18.994237,72.825553,19.024237,72.855553,13-03-2022,17:50,17:60,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,object
0xd1db,DEHRES01DEL03,20.0,4.8,0.0,0.0,0.03,0.03,13-02-2022,17:40,17:55,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,object
0x4918,JAPRES20DEL03,34.0,4.9,26.956431,75.776649,27.096431,75.916649,18-03-2022,21:20,21:35,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Urban,object
0x2d49,JAPRES02DEL02,27.0,4.6,26.914142,75.805704,26.994142,75.885704,14-03-2022,20:15,20:25,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,object
0xa924,COIMBRES09DEL02,25.0,4.7,11.008638,76.984311,11.058638,77.034311,17-03-2022,20:25,20:40,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,object
0x97e2,JAPRES15DEL01,32.0,4.2,26.891191,75.802083,26.901191,75.812083,05-03-2022,11:15,11:30,Sandstorms,High,2,Snack,motorcycle,0.0,No,Metropolitian,object
0xb827,MUMRES09DEL02,23.0,4.8,18.994049,72.825203,19.014049,72.845203,17-03-2022,9:25,9:35,Fog,Low,1,Snack,scooter,1.0,No,Urban,object
0x9bc4,MUMRES17DEL02,38.0,4.9,19.121999,72.908493,19.171999,72.958493,30-03-2022,21:10,21:15,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,object
0xbc1c,MYSRES19DEL03,37.0,5.0,12.334022,76.618203,12.364022,76.648203,07-03-2022,18:45,18:55,Cloudy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,object
0xbd20,JAPRES05DEL02,31.0,4.7,26.905287,75.794592,27.035287,75.924592,18-03-2022,17:25,17:40,Cloudy,Medium,1,Meal,scooter,2.0,No,Metropolitian,object
0xded2,AGRRES02DEL03,21.0,4.9,0.0,0.0,0.03,0.03,11-02-2022,18:60,19:15,Cloudy,Medium,1,Meal,scooter,1.0,No,Metropolitian,object
0xcf19,DEHRES14DEL03,39.0,4.5,30.319528,78.040267,30.409528,78.130267,14-02-2022,21:20,21:35,Sandstorms,Jam,1,Drinks,scooter,2.0,No,Metropolitian,object
0xa1ca,CHENRES04DEL02,30.0,4.8,13.02978,80.208812,13.07978,80.258812,24-03-2022,20:25,20:40,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,object
0x5923,PUNERES17DEL03,39.0,4.5,18.530963,73.828972,18.560963,73.858972,01-04-2022,17:25,17:30,Cloudy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,object
0xd770,KOCRES15DEL02,31.0,4.6,10.027364,76.308258,10.107364,76.388258,14-02-2022,23:10,23:25,Stormy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,object
0x4137,MUMRES16DEL02,34.0,4.6,19.120083,72.907385,19.250083,73.037385,27-03-2022,23:30,23:40,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,object
0x7edf,COIMBRES01DEL02,30.0,4.8,11.016298,76.972076,11.036298,76.992076,03-04-2022,10:20,10:30,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,object
0x6ba4,RANCHIRES06DEL03,28.0,4.8,23.357804,85.325146,23.417804,85.385146,15-03-2022,19:40,19:55,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,object
0xc609,AURGRES11DEL03,39.0,4.5,0.0,0.0,0.03,0.03,11-02-2022,20:55,20:60,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,object
0x59f5,CHENRES04DEL02,30.0,4.3,13.02978,80.208812,13.10978,80.288812,02-03-2022,19:55,19:60,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,object
0x8f73,SURRES18DEL01,24.0,4.2,21.149834,72.778666,21.159834,72.788666,01-03-2022,9:15,9:25,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,object
0x9adf,MUMRES14DEL03,31.0,4.6,19.1813,72.836191,19.2113,72.866191,26-03-2022,23:45,23:60,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,object
0xab87,BANGRES17DEL01,33.0,4.8,12.972532,77.608179,13.012532,77.648179,11-03-2022,12:40,12:55,Sandstorms,High,2,Meal,scooter,0.0,No,Metropolitian,object
0x5111,MUMRES12DEL01,37.0,5.0,19.207222,72.972281,19.217222,72.982281,07-03-2022,11:35,11:40,Windy,High,2,Meal,scooter,1.0,No,Metropolitian,object
0x65f2,COIMBRES18DEL01,28.0,4.6,11.02091,76.940432,11.06091,76.980432,26-03-2022,15:60,16:15,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,object
0x61e0,PUNERES13DEL03,20.0,4.7,18.56245,73.916619,18.62245,73.976619,01-03-2022,18:20,18:30,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,object
0xaf23,PUNERES14DEL02,24.0,4.8,18.516216,73.842527,18.566216,73.892527,26-03-2022,17:25,17:30,Cloudy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,object
0x4859,VADRES13DEL03,25.0,5.0,22.310237,73.158921,22.340237,73.188921,30-03-2022,20:50,20:60,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Urban,object
0x839b,SURRES11DEL01,23.0,4.5,21.157735,72.768778,21.267735,72.878778,16-03-2022,21:25,21:35,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Urban,object
0x24fc,MYSRES02DEL02,20.0,5.0,12.304569,76.643622,12.354569,76.693622,01-03-2022,18:10,18:15,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,object
0x30bd,MUMRES010DEL03,34.0,4.3,19.003517,72.82765,19.093517,72.91765,27-03-2022,19:10,19:15,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,object
0xbe29,RANCHIRES16DEL02,20.0,4.6,23.371292,85.327872,23.421292,85.377872,07-03-2022,17:35,17:45,Stormy,Medium,1,Meal,motorcycle,1.0,No,Urban,object
0x25af,RANCHIRES11DEL03,36.0,4.7,23.359194,85.325447,23.389194,85.355447,17-03-2022,22:25,22:40,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,object
0x64d0,CHENRES03DEL03,26.0,4.5,13.091809,80.219104,13.121809,80.249104,19-03-2022,21:35,21:45,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,object
0x24fa,JAPRES04DEL02,37.0,4.8,26.902328,75.794257,27.032328,75.924257,04-04-2022,17:55,18:05,Sunny,Medium,1,Meal,motorcycle,1.0,No,Urban,object
0xe0ca,KOCRES06DEL03,36.0,4.9,9.982834,76.283268,10.012834,76.313268,15-02-2022,19:55,19:60,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,object
0x437c,JAPRES18DEL02,24.0,4.5,26.913987,75.752891,27.043987,75.882891,08-03-2022,20:60,21:05,Sunny,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,object
0x5813,MUMRES17DEL02,21.0,4.6,19.121999,72.908493,19.201999,72.988493,27-03-2022,23:40,23:45,Windy,Low,1,Snack,motorcycle,1.0,No,Urban,object
0x2fe0,MUMRES17DEL02,38.0,4.8,19.121999,72.908493,19.251999,73.038493,23-03-2022,23:40,23:50,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,object
0x27f2,SURRES06DEL03,28.0,4.7,21.185047,72.80859,21.245047,72.86859,24-03-2022,20:30,20:40,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,object
0x5c0d,BANGRES20DEL03,30.0,5.0,12.972161,77.596014,13.062161,77.686014,12-03-2022,23:30,23:45,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,object
0xc974,KNPRES06DEL02,28.0,4.3,0.0,0.0,0.08,0.08,18-02-2022,18:25,18:35,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,object
0xa506,MYSRES04DEL03,35.0,4.9,12.3085,76.665808,12.3685,76.725808,13-03-2022,23:55,24:05,Cloudy,Low,2,Snack,motorcycle,0.0,No,Urban,object
0x676d,INDORES06DEL03,25.0,4.6,22.728163,75.884212,22.788163,75.944212,11-03-2022,17:15,17:20,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,object
0xa06,CHENRES03DEL03,32.0,4.9,13.091809,80.219104,13.121809,80.249104,01-03-2022,22:25,22:35,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,object
0xc603,DEHRES14DEL01,25.0,4.1,30.319528,78.040267,30.389528,78.110267,16-02-2022,20:10,20:15,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,object
0x2419,COIMBRES010DEL03,23.0,4.7,11.003008,76.97544,11.063009,77.03544,01-03-2022,22:40,22:50,Sunny,Low,1,Meal,scooter,0.0,No,Metropolitian,object
0x1131,JAPRES16DEL02,35.0,4.5,26.849596,75.800512,26.899596,75.850512,03-04-2022,21:25,21:35,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,object
0x147e,COIMBRES04DEL01,25.0,4.1,11.024839,77.007003,11.034839,77.017003,01-04-2022,9:10,9:20,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,object
0x907b,BANGRES11DEL01,36.0,4.7,12.934365,77.616155,13.044365,77.726155,04-03-2022,23:35,23:40,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,object
0x287f,MUMRES19DEL01,35.0,4.3,19.131141,72.813074,19.14114,72.823074,09-03-2022,11:15,11:25,Stormy,High,0,Meal,motorcycle,0.0,Yes,Metropolitian,object
0x6253,BANGRES07DEL01,37.0,4.7,12.978453,77.643685,13.048453,77.713685,08-03-2022,22:25,22:30,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,object
0x61b0,JAPRES09DEL03,33.0,4.9,26.911378,75.789034,27.001378,75.879034,20-03-2022,19:15,19:25,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,object
0x3466,VADRES18DEL02,33.0,4.6,0.0,0.0,0.08,0.08,25-03-2022,22:55,23:10,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,object
0xcffc,KOLRES02DEL03,29.0,5.0,22.514585,88.39331,22.544585,88.42331,15-02-2022,19:60,20:05,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Urban,object
0xdd1b,ALHRES12DEL01,20.0,4.8,25.443994,81.860187,25.553994,81.970187,14-02-2022,17:60,18:15,Sunny,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,object
0x274d,COIMBRES16DEL01,27.0,4.6,11.010375,76.95295,11.020375,76.96295,19-03-2022,8:45,8:50,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,object
0xad41,COIMBRES20DEL02,39.0,4.7,10.994136,76.963303,11.044136,77.013303,21-03-2022,17:45,17:50,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,object
0xb10e,INDORES01DEL02,35.0,4.7,22.695207,75.866059,22.745207,75.916059,17-03-2022,21:45,21:50,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,object
0x6ce,BANGRES010DEL02,27.0,4.8,12.933298,77.614293,12.953298,77.634293,17-03-2022,9:45,9:60,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,object
0x5c9e,INDORES01DEL02,28.0,4.9,22.695207,75.866059,22.775207,75.946059,04-04-2022,22:45,22:50,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,object
0xb1e7,MYSRES05DEL02,29.0,4.7,12.323978,76.627961,12.453978,76.757961,20-03-2022,17:25,17:40,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,object
0xb663,CHENRES06DEL03,23.0,4.8,13.054347,80.257221,13.114347,80.317221,21-03-2022,20:50,20:55,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,object
0xb547,MYSRES01DEL02,25.0,4.9,12.311072,76.654878,12.361072,76.704878,05-04-2022,23:30,23:35,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,object
0xce66,BHPRES16DEL01,28.0,4.9,23.264015,77.408236,23.274015,77.418236,17-02-2022,11:35,11:40,Fog,High,2,Buffet,scooter,1.0,No,Urban,object
0xd5b9,GOARES08DEL01,21.0,4.9,15.556561,73.763633,15.626561,73.833633,14-02-2022,19:10,19:25,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,object
0x2cc2,SURRES14DEL01,29.0,4.7,21.157729,72.768726,21.227729,72.838726,14-03-2022,23:55,24:10,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,object
0x2142,INDORES14DEL03,22.0,4.6,22.761593,75.886362,22.791593,75.916362,28-03-2022,20:45,20:60,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Urban,object
0xb9bd,JAPRES01DEL01,36.0,4.1,26.90519,75.810753,26.97519,75.880753,25-03-2022,22:50,22:60,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,object
0x631c,BANGRES02DEL01,21.0,4.7,12.970221,77.645396,13.040221,77.715396,12-03-2022,17:15,17:30,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,object
0x4818,JAPRES04DEL01,37.0,4.9,26.902328,75.794257,26.972328,75.864257,31-03-2022,22:55,23:05,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,object
0x4dad,COIMBRES03DEL03,21.0,4.5,11.025083,77.015393,11.085083,77.075393,19-03-2022,23:35,23:50,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,object
0x26d3,COIMBRES07DEL01,33.0,4.9,10.96185,76.971082,11.00185,77.011082,01-04-2022,14:35,14:40,Windy,High,1,Drinks,scooter,0.0,No,Metropolitian,object
0xbe15,COIMBRES01DEL01,39.0,4.8,11.016298,76.972076,11.086298,77.042076,29-03-2022,17:40,17:45,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Urban,object
0xd4db,AGRRES19DEL01,33.0,4.9,0.0,0.0,0.01,0.01,15-02-2022,11:55,11:60,Sunny,High,1,Buffet,scooter,0.0,No,Metropolitian,object
0xe9e,BANGRES11DEL02,30.0,4.5,12.934365,77.616155,13.014365,77.696155,04-03-2022,20:40,20:50,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,object
0x27b9,VADRES14DEL03,32.0,4.0,22.311603,73.165012,22.401603,73.255012,16-03-2022,19:50,19:60,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,object
0x7c1,RANCHIRES09DEL02,26.0,5.0,23.351058,85.325731,23.371058,85.345731,03-04-2022,9:60,10:10,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Urban,object
0xd463,LUDHRES18DEL02,33.0,4.7,30.890184,75.829615,31.020184,75.959615,14-02-2022,23:10,23:15,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,object
0x9ad,INDORES07DEL01,38.0,4.8,22.722634,75.886959,22.832634,75.996959,18-03-2022,23:60,24:15,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,object
0x4805,MUMRES05DEL02,22.0,5.0,18.927584,72.832585,18.977584,72.882585,01-04-2022,20:10,20:20,Fog,Jam,1,Meal,scooter,0.0,No,Metropolitian,object
0x920f,JAPRES09DEL01,35.0,4.7,26.911378,75.789034,26.951378,75.829034,19-03-2022,15:45,15:60,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,object
0x5d1b,JAPRES08DEL03,27.0,4.7,26.910262,75.783013,26.970262,75.843013,09-03-2022,18:15,18:25,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,object
0xd454,GOARES19DEL03,26.0,4.8,0.0,0.0,0.09,0.09,18-02-2022,21:30,21:35,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Urban,object
0x435a,HYDRES14DEL03,29.0,4.9,17.426228,78.407495,17.516228,78.497495,29-03-2022,21:35,21:40,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,object
0x82b9,JAPRES04DEL03,33.0,4.9,26.902328,75.794257,26.932328,75.824257,05-03-2022,21:30,21:45,Sunny,Jam,1,Meal,motorcycle,0.0,No,Urban,object
0x6703,COIMBRES17DEL01,35.0,4.9,11.026117,76.944652,11.136117,77.054652,02-03-2022,17:55,18:10,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,object
0x2196,RANCHIRES010DEL01,34.0,5.0,23.354422,85.3329,23.424422,85.4029,04-03-2022,17:20,17:30,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,object
0xdb89,GOARES08DEL02,32.0,4.5,15.556561,73.763633,15.686561,73.893633,14-02-2022,22:30,22:35,Stormy,Low,0,Drinks,motorcycle,0.0,No,Urban,object
0xde11,GOARES16DEL01,28.0,4.5,15.498603,73.826911,15.608603,73.936911,12-02-2022,22:30,22:40,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,object
0x7305,BANGRES06DEL01,25.0,4.7,12.979096,77.640625,13.049096,77.710625,04-03-2022,20:60,21:15,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,object
0x65bd,COIMBRES17DEL02,39.0,4.9,11.026117,76.944652,11.106117,77.024652,20-03-2022,19:40,19:50,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,object
0x8e6a,BANGRES18DEL01,25.0,4.7,12.913041,77.683237,13.023041,77.793237,18-03-2022,21:20,21:30,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,object
0xa9b8,COIMBRES20DEL02,29.0,4.6,10.994136,76.963303,11.124136,77.093303,16-03-2022,23:45,23:55,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,object
0x9b24,MYSRES010DEL02,20.0,4.8,12.321214,76.621094,12.451214,76.751094,27-03-2022,19:45,19:60,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Urban,object
0x3a99,MYSRES010DEL02,33.0,4.6,12.321214,76.621094,12.371214,76.671094,26-03-2022,23:40,23:50,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,object
0x3308,BANGRES09DEL02,23.0,4.7,12.934179,77.615797,12.984179,77.665797,17-03-2022,17:40,17:45,Cloudy,Medium,2,Meal,scooter,1.0,No,Urban,object
0x55e3,VADRES13DEL01,32.0,4.9,22.310237,73.158921,22.320237,73.168921,28-03-2022,8:30,8:40,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,object
0xa427,MUMRES20DEL01,24.0,4.9,19.103249,72.846749,19.213249,72.956749,20-03-2022,17:20,17:25,Windy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,object
0x200d,SURRES05DEL03,34.0,4.8,21.175104,72.804342,21.235104,72.864342,01-03-2022,18:45,18:55,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,object
0x1e2c,PUNERES20DEL02,34.0,4.9,18.592718,73.773572,18.722718,73.903572,31-03-2022,18:50,19:05,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Urban,object
0x588f,INDORES05DEL03,35.0,5.0,22.727021,75.884167,22.787021,75.944167,21-03-2022,20:50,20:55,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,object
0xae74,COIMBRES010DEL01,23.0,4.7,11.003008,76.97544,11.113008,77.08544,16-03-2022,18:20,18:25,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,object
0x27b5,COIMBRES04DEL02,34.0,4.9,11.024839,77.007003,11.154839,77.137003,20-03-2022,23:50,23:60,Cloudy,Low,0,Drinks,motorcycle,2.0,No,Metropolitian,object
0xbcb6,BANGRES20DEL03,34.0,4.4,12.972161,77.596014,13.032161,77.656014,15-03-2022,23:30,23:45,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,object
0x9051,SURRES14DEL03,34.0,4.3,21.157729,72.768726,21.187729,72.798726,21-03-2022,19:15,19:30,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,object
0xde23,AGRRES20DEL01,31.0,4.9,27.158822,78.045359,27.228822,78.115359,18-02-2022,21:60,22:10,Sunny,Jam,2,Drinks,scooter,0.0,No,Urban,object
0xb9b7,INDORES04DEL02,36.0,5.0,22.753659,75.903365,22.883659,76.033365,04-03-2022,17:30,17:40,Fog,Medium,2,Drinks,electric_scooter,2.0,Yes,Metropolitian,object
0x2d78,RANCHIRES010DEL03,30.0,4.7,23.354422,85.3329,23.414422,85.3929,26-03-2022,20:15,20:20,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,object
0x1aa7,CHENRES09DEL01,35.0,4.5,13.044694,80.26147,13.054694,80.27147,30-03-2022,10:45,10:60,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,object
0xb80d,MYSRES19DEL01,31.0,4.7,12.334022,76.618203,12.404022,76.688203,23-03-2022,17:55,18:10,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,object
0x6947,COIMBRES06DEL02,32.0,4.6,11.021278,76.995017,11.151278,77.125017,02-03-2022,23:10,23:25,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,object
0xb3c5,CHENRES12DEL03,36.0,4.9,12.972793,80.249982,13.002793,80.279982,05-04-2022,22:55,22:60,Cloudy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,object
0x9430,COIMBRES15DEL01,23.0,5.0,11.006686,76.951736,11.076686,77.021736,25-03-2022,20:10,20:25,Windy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,object
0xd074,LUDHRES13DEL03,21.0,4.6,30.893234,75.82172,30.983234,75.91172,14-02-2022,20:35,20:50,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,object
0xc210,LUDHRES010DEL03,25.0,4.7,30.89286,75.822199,30.92286,75.852199,17-02-2022,17:25,17:40,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,object
0x9200,VADRES20DEL02,23.0,4.8,22.311358,73.164798,22.361358,73.214798,01-03-2022,17:15,17:25,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,object
0xb84c,MYSRES16DEL03,33.0,4.1,12.316967,76.603067,12.346967,76.633067,05-04-2022,22:35,22:50,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,object
0x4416,HYDRES03DEL03,33.0,4.8,17.422819,78.449578,17.512819,78.539578,08-03-2022,22:55,23:05,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,object
0xd95f,BHPRES01DEL03,36.0,4.6,23.211529,77.419399,23.271529,77.479399,17-02-2022,20:30,20:35,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,object
0x4b4b,MYSRES02DEL02,34.0,3.5,12.304569,76.643622,12.384569,76.723622,08-03-2022,21:25,21:40,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,object
0xb5c6,HYDRES01DEL02,32.0,4.1,17.410371,78.437225,17.460371,78.487225,01-03-2022,22:25,22:40,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,object
0x8661,MYSRES03DEL01,36.0,4.6,12.299524,76.64262,12.309524,76.65262,07-03-2022,11:60,12:15,Cloudy,High,2,Snack,scooter,1.0,No,Metropolitian,object
0x20f9,JAPRES010DEL02,20.0,4.9,26.921411,75.793604,27.051411,75.923604,02-04-2022,18:25,18:40,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,object
0x1a8b,MYSRES19DEL01,27.0,4.7,12.334022,76.618203,12.344022,76.628203,26-03-2022,11:25,11:30,Stormy,High,1,Snack,scooter,1.0,No,Urban,object
0x7d8e,COIMBRES19DEL01,37.0,4.4,11.022298,76.998349,11.032298,77.008349,11-03-2022,10:45,10:55,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,object
0x40cb,SURRES12DEL01,32.0,4.8,21.183434,72.814492,21.253434,72.884492,29-03-2022,22:50,23:05,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,object
0x621b,INDORES17DEL03,34.0,4.7,22.761226,75.887522,22.791226,75.917522,21-03-2022,22:45,22:50,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,object
0x9b99,VADRES04DEL01,37.0,4.7,0.0,0.0,0.01,0.01,07-03-2022,8:20,8:25,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,object
0x56e1,PUNERES07DEL01,29.0,4.7,18.546947,73.900626,18.616947,73.970626,04-03-2022,23:10,23:15,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,object
0x7e97,CHENRES13DEL02,22.0,4.1,13.027018,80.254791,13.047018,80.274791,03-04-2022,11:30,11:35,Fog,High,2,Buffet,scooter,1.0,No,Urban,object
0xc74a,ALHRES19DEL02,23.0,5.0,25.457116,81.859682,25.477116,81.879682,15-02-2022,11:40,11:55,Fog,High,1,Drinks,motorcycle,0.0,No,Metropolitian,object
0x6c85,BANGRES08DEL02,21.0,2.9,12.906229,77.596791,13.036229,77.726791,14-03-2022,22:35,22:50,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,object
0xc3b4,KOCRES14DEL01,34.0,3.7,10.027014,76.308053,10.097014,76.378053,12-02-2022,19:45,19:60,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,object
0xb55,COIMBRES17DEL02,31.0,4.8,11.026117,76.944652,11.046117,76.964652,05-04-2022,11:45,11:60,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,object
0x7d60,CHENRES04DEL01,36.0,4.6,13.02978,80.208812,13.06978,80.248812,07-03-2022,15:50,15:60,Fog,Medium,1,Drinks,scooter,0.0,No,Urban,object
0x4386,VADRES13DEL02,37.0,4.9,22.310237,73.158921,22.330237,73.178921,09-03-2022,10:50,11:05,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,object
0xb568,VADRES010DEL01,39.0,4.6,22.310329,73.169083,22.420329,73.279083,10-03-2022,18:60,19:15,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,object
